,uid,time,tasks
20908,netmark-experiment-size-100,59.212,100
20909,netmark-experiment-size-100,58.664,100
20910,netmark-experiment-size-100,59.514,100
20911,netmark-experiment-size-100,58.945,100
20912,netmark-experiment-size-100,57.62,100
20913,netmark-experiment-size-100,57.319,100
20914,netmark-experiment-size-100,46.315,100
20915,netmark-experiment-size-100,55.022,100
20916,netmark-experiment-size-100,59.085,100
20917,netmark-experiment-size-100,63.309,100
20918,netmark-experiment-size-100,50.352,100
20919,netmark-experiment-size-100,54.451,100
20920,netmark-experiment-size-100,59.057,100
20921,netmark-experiment-size-100,56.606,100
20922,netmark-experiment-size-100,54.397,100
20923,netmark-experiment-size-100,51.044,100
20924,netmark-experiment-size-100,52.346,100
20925,netmark-experiment-size-100,54.362,100
20926,netmark-experiment-size-100,55.995,100
20927,netmark-experiment-size-100,60.037,100
20928,netmark-experiment-size-100,67.282,100
20929,netmark-experiment-size-100,59.769,100
20930,netmark-experiment-size-100,46.069,100
20931,netmark-experiment-size-100,51.704,100
20932,netmark-experiment-size-100,48.85,100
20933,netmark-experiment-size-100,62.574,100
20934,netmark-experiment-size-100,48.526,100
20935,netmark-experiment-size-100,57.315,100
20936,netmark-experiment-size-100,53.169,100
20937,netmark-experiment-size-100,54.376,100
20938,netmark-experiment-size-100,54.953,100
20939,netmark-experiment-size-100,62.699,100
20940,netmark-experiment-size-100,58.494,100
20941,netmark-experiment-size-100,55.731,100
20942,netmark-experiment-size-100,54.198,100
20943,netmark-experiment-size-100,58.04,100
20944,netmark-experiment-size-100,52.576,100
20945,netmark-experiment-size-100,50.4,100
20946,netmark-experiment-size-100,52.453,100
20947,netmark-experiment-size-100,61.566,100
20948,netmark-experiment-size-100,55.877,100
20949,netmark-experiment-size-100,49.482,100
20950,netmark-experiment-size-100,47.175,100
20951,netmark-experiment-size-100,69.9,100
20952,netmark-experiment-size-100,51.656,100
20953,netmark-experiment-size-100,56.454,100
20954,netmark-experiment-size-100,58.186,100
20955,netmark-experiment-size-100,49.93,100
20956,netmark-experiment-size-100,49.889,100
20957,netmark-experiment-size-100,61.572,100
20958,netmark-experiment-size-100,53.313,100
20959,netmark-experiment-size-100,52.664,100
20960,netmark-experiment-size-100,52.131,100
20961,netmark-experiment-size-100,57.617,100
20962,netmark-experiment-size-100,50.796,100
20963,netmark-experiment-size-100,59.058,100
20964,netmark-experiment-size-100,59.413,100
20965,netmark-experiment-size-100,69.986,100
20966,netmark-experiment-size-100,61.28,100
20967,netmark-experiment-size-100,52.405,100
20968,netmark-experiment-size-100,59.749,100
20969,netmark-experiment-size-100,52.285,100
20970,netmark-experiment-size-100,79.598,100
20971,netmark-experiment-size-100,58.391,100
20972,netmark-experiment-size-100,57.864,100
20973,netmark-experiment-size-100,58.751,100
20974,netmark-experiment-size-100,55.437,100
20975,netmark-experiment-size-100,69.97,100
20976,netmark-experiment-size-100,56.483,100
20977,netmark-experiment-size-100,57.199,100
20978,netmark-experiment-size-100,56.393,100
20979,netmark-experiment-size-100,57.321,100
20980,netmark-experiment-size-100,67.099,100
20981,netmark-experiment-size-100,62.953,100
20982,netmark-experiment-size-100,55.551,100
20983,netmark-experiment-size-100,58.679,100
20984,netmark-experiment-size-100,59.243,100
20985,netmark-experiment-size-100,53.262,100
20986,netmark-experiment-size-100,65.388,100
20987,netmark-experiment-size-100,48.611,100
20988,netmark-experiment-size-100,65.258,100
20989,netmark-experiment-size-100,71.345,100
20990,netmark-experiment-size-100,66.872,100
20991,netmark-experiment-size-100,56.559,100
20992,netmark-experiment-size-100,56.192,100
20993,netmark-experiment-size-100,64.423,100
20994,netmark-experiment-size-100,57.719,100
20995,netmark-experiment-size-100,57.936,100
20996,netmark-experiment-size-100,66.327,100
20997,netmark-experiment-size-100,64.339,100
20998,netmark-experiment-size-100,67.781,100
20999,netmark-experiment-size-100,65.824,100
21000,netmark-experiment-size-100,61.328,100
21001,netmark-experiment-size-100,64.078,100
21002,netmark-experiment-size-100,61.611,100
21003,netmark-experiment-size-100,65.558,100
21004,netmark-experiment-size-100,52.466,100
21005,netmark-experiment-size-100,65.824,100
21006,netmark-experiment-size-100,59.198,100
21007,netmark-experiment-size-100,65.474,100
21008,netmark-experiment-size-100,67.894,100
21009,netmark-experiment-size-100,65.625,100
21010,netmark-experiment-size-100,53.861,100
21011,netmark-experiment-size-100,64.022,100
21012,netmark-experiment-size-100,57.215,100
21013,netmark-experiment-size-100,58.576,100
21014,netmark-experiment-size-100,63.19,100
21015,netmark-experiment-size-100,71.461,100
21016,netmark-experiment-size-100,61.327,100
21017,netmark-experiment-size-100,63.068,100
21018,netmark-experiment-size-100,63.817,100
21019,netmark-experiment-size-100,62.654,100
21020,netmark-experiment-size-100,59.887,100
21021,netmark-experiment-size-100,51.277,100
21022,netmark-experiment-size-100,58.305,100
21023,netmark-experiment-size-100,65.676,100
21024,netmark-experiment-size-100,59.039,100
21025,netmark-experiment-size-100,59.972,100
21026,netmark-experiment-size-100,61.156,100
21027,netmark-experiment-size-100,61.018,100
21028,netmark-experiment-size-100,64.741,100
21029,netmark-experiment-size-100,50.409,100
21030,netmark-experiment-size-100,59.04,100
21031,netmark-experiment-size-100,48.381,100
21032,netmark-experiment-size-100,67.649,100
21033,netmark-experiment-size-100,57.295,100
21034,netmark-experiment-size-100,61.77,100
21035,netmark-experiment-size-100,67.438,100
21036,netmark-experiment-size-100,59.773,100
21037,netmark-experiment-size-100,70.613,100
21038,netmark-experiment-size-100,52.247,100
21039,netmark-experiment-size-100,66.771,100
21040,netmark-experiment-size-100,52.912,100
21041,netmark-experiment-size-100,61.657,100
21042,netmark-experiment-size-100,62.742,100
21043,netmark-experiment-size-100,60.475,100
21044,netmark-experiment-size-100,64.959,100
21045,netmark-experiment-size-100,61.874,100
21046,netmark-experiment-size-100,69.432,100
21047,netmark-experiment-size-100,67.875,100
21048,netmark-experiment-size-100,57.93,100
21049,netmark-experiment-size-100,62.117,100
21050,netmark-experiment-size-100,57.198,100
21051,netmark-experiment-size-100,58.551,100
21052,netmark-experiment-size-100,58.696,100
21053,netmark-experiment-size-100,58.525,100
21054,netmark-experiment-size-100,71.645,100
21055,netmark-experiment-size-100,59.744,100
21056,netmark-experiment-size-100,67.145,100
21057,netmark-experiment-size-100,66.225,100
21058,netmark-experiment-size-100,63.147,100
21059,netmark-experiment-size-100,57.313,100
21060,netmark-experiment-size-100,58.875,100
21061,netmark-experiment-size-100,63.77,100
21062,netmark-experiment-size-100,51.144,100
21063,netmark-experiment-size-100,62.349,100
21064,netmark-experiment-size-100,59.912,100
21065,netmark-experiment-size-100,59.225,100
21066,netmark-experiment-size-100,63.488,100
21067,netmark-experiment-size-100,61.997,100
21068,netmark-experiment-size-100,49.126,100
21069,netmark-experiment-size-100,66.076,100
21070,netmark-experiment-size-100,53.915,100
21071,netmark-experiment-size-100,58.237,100
21072,netmark-experiment-size-100,57.234,100
21073,netmark-experiment-size-100,59.339,100
21074,netmark-experiment-size-100,66.861,100
21075,netmark-experiment-size-100,55.279,100
21076,netmark-experiment-size-100,49.954,100
21077,netmark-experiment-size-100,60.195,100
21078,netmark-experiment-size-100,60.988,100
21079,netmark-experiment-size-100,62.559,100
21080,netmark-experiment-size-100,53.32,100
21081,netmark-experiment-size-100,49.679,100
21082,netmark-experiment-size-100,64.353,100
21083,netmark-experiment-size-100,69.676,100
21084,netmark-experiment-size-100,61.274,100
21085,netmark-experiment-size-100,57.296,100
21086,netmark-experiment-size-100,60.206,100
21087,netmark-experiment-size-100,57.238,100
21088,netmark-experiment-size-100,57.118,100
21089,netmark-experiment-size-100,55.909,100
21090,netmark-experiment-size-100,60.445,100
21091,netmark-experiment-size-100,53.883,100
21092,netmark-experiment-size-100,58.023,100
21093,netmark-experiment-size-100,65.278,100
21094,netmark-experiment-size-100,57.219,100
21095,netmark-experiment-size-100,49.457,100
21096,netmark-experiment-size-100,64.523,100
21097,netmark-experiment-size-100,56.95,100
21098,netmark-experiment-size-100,64.601,100
21099,netmark-experiment-size-100,60.264,100
21100,netmark-experiment-size-100,57.426,100
21101,netmark-experiment-size-100,67.596,100
21102,netmark-experiment-size-100,60.93,100
21103,netmark-experiment-size-100,47.853,100
21104,netmark-experiment-size-100,57.144,100
21105,netmark-experiment-size-100,55.71,100
21106,netmark-experiment-size-100,69.803,100
21107,netmark-experiment-size-100,68.495,100
21108,netmark-experiment-size-100,61.775,100
21109,netmark-experiment-size-100,69.709,100
21110,netmark-experiment-size-100,58.389,100
21111,netmark-experiment-size-100,64.835,100
21112,netmark-experiment-size-100,58.167,100
21113,netmark-experiment-size-100,51.396,100
21114,netmark-experiment-size-100,54.765,100
21115,netmark-experiment-size-100,65.752,100
21116,netmark-experiment-size-100,61.923,100
21117,netmark-experiment-size-100,70.11,100
21118,netmark-experiment-size-100,59.898,100
21119,netmark-experiment-size-100,49.472,100
21120,netmark-experiment-size-100,59.36,100
21121,netmark-experiment-size-100,64.742,100
21122,netmark-experiment-size-100,57.449,100
21123,netmark-experiment-size-100,65.071,100
21124,netmark-experiment-size-100,66.243,100
21125,netmark-experiment-size-100,61.632,100
21126,netmark-experiment-size-100,70.445,100
21127,netmark-experiment-size-100,58.811,100
21128,netmark-experiment-size-100,66.032,100
21129,netmark-experiment-size-100,60.229,100
21130,netmark-experiment-size-100,49.462,100
21131,netmark-experiment-size-100,63.245,100
21132,netmark-experiment-size-100,53.718,100
21133,netmark-experiment-size-100,61.908,100
21134,netmark-experiment-size-100,69.871,100
21135,netmark-experiment-size-100,58.403,100
21136,netmark-experiment-size-100,68.483,100
21137,netmark-experiment-size-100,61.118,100
21138,netmark-experiment-size-100,56.61,100
21139,netmark-experiment-size-100,49.957,100
21140,netmark-experiment-size-100,65.08,100
21141,netmark-experiment-size-100,57.11,100
21142,netmark-experiment-size-100,52.236,100
21143,netmark-experiment-size-100,63.129,100
21144,netmark-experiment-size-100,59.564,100
21145,netmark-experiment-size-100,65.816,100
21146,netmark-experiment-size-100,56.989,100
21147,netmark-experiment-size-100,56.558,100
21148,netmark-experiment-size-100,53.259,100
21149,netmark-experiment-size-100,58.132,100
21150,netmark-experiment-size-100,62.105,100
21151,netmark-experiment-size-100,65.628,100
21152,netmark-experiment-size-100,48.709,100
21153,netmark-experiment-size-100,70.665,100
21154,netmark-experiment-size-100,50.734,100
21155,netmark-experiment-size-100,69.622,100
21156,netmark-experiment-size-100,60.551,100
21157,netmark-experiment-size-100,63.641,100
21158,netmark-experiment-size-100,59.257,100
21159,netmark-experiment-size-100,67.238,100
21160,netmark-experiment-size-100,57.818,100
21161,netmark-experiment-size-100,67.895,100
21162,netmark-experiment-size-100,70.529,100
21163,netmark-experiment-size-100,68.447,100
21164,netmark-experiment-size-100,58.674,100
21165,netmark-experiment-size-100,68.162,100
21166,netmark-experiment-size-100,52.341,100
21167,netmark-experiment-size-100,60.086,100
21168,netmark-experiment-size-100,56.172,100
21169,netmark-experiment-size-100,61.831,100
21170,netmark-experiment-size-100,51.367,100
21171,netmark-experiment-size-100,65.077,100
21172,netmark-experiment-size-100,56.181,100
21173,netmark-experiment-size-100,57.703,100
21174,netmark-experiment-size-100,56.76,100
21175,netmark-experiment-size-100,53.366,100
21176,netmark-experiment-size-100,59.271,100
21177,netmark-experiment-size-100,61.78,100
21178,netmark-experiment-size-100,69.359,100
21179,netmark-experiment-size-100,54.853,100
21180,netmark-experiment-size-100,54.835,100
21181,netmark-experiment-size-100,68.25,100
21182,netmark-experiment-size-100,51.514,100
21183,netmark-experiment-size-100,55.496,100
21184,netmark-experiment-size-100,57.889,100
21185,netmark-experiment-size-100,62.699,100
21186,netmark-experiment-size-100,63.623,100
21187,netmark-experiment-size-100,65.336,100
21188,netmark-experiment-size-100,63.617,100
21189,netmark-experiment-size-100,57.903,100
21190,netmark-experiment-size-100,52.055,100
21191,netmark-experiment-size-100,54.835,100
21192,netmark-experiment-size-100,63.343,100
21193,netmark-experiment-size-100,48.438,100
21194,netmark-experiment-size-100,64.649,100
21195,netmark-experiment-size-100,66.815,100
21196,netmark-experiment-size-100,58.248,100
21197,netmark-experiment-size-100,57.878,100
21198,netmark-experiment-size-100,62.165,100
21199,netmark-experiment-size-100,62.049,100
21200,netmark-experiment-size-100,58.404,100
21201,netmark-experiment-size-100,56.371,100
21202,netmark-experiment-size-100,63.606,100
21203,netmark-experiment-size-100,57.807,100
21204,netmark-experiment-size-100,55.23,100
21205,netmark-experiment-size-100,56.107,100
21206,netmark-experiment-size-100,52.015,100
21207,netmark-experiment-size-100,65.453,100
21208,netmark-experiment-size-100,67.266,100
21209,netmark-experiment-size-100,65.806,100
21210,netmark-experiment-size-100,66.077,100
21211,netmark-experiment-size-100,63.998,100
21212,netmark-experiment-size-100,55.133,100
21213,netmark-experiment-size-100,60.084,100
21214,netmark-experiment-size-100,68.529,100
21215,netmark-experiment-size-100,62.424,100
21216,netmark-experiment-size-100,62.069,100
21217,netmark-experiment-size-100,60.33,100
21218,netmark-experiment-size-100,61.695,100
21219,netmark-experiment-size-100,68.819,100
21220,netmark-experiment-size-100,60.306,100
21221,netmark-experiment-size-100,63.585,100
21222,netmark-experiment-size-100,59.918,100
21223,netmark-experiment-size-100,56.343,100
21224,netmark-experiment-size-100,53.907,100
21225,netmark-experiment-size-100,59.369,100
21226,netmark-experiment-size-100,72.078,100
21227,netmark-experiment-size-100,55.658,100
21228,netmark-experiment-size-100,62.45,100
21229,netmark-experiment-size-100,65.431,100
21230,netmark-experiment-size-100,71.775,100
21231,netmark-experiment-size-100,54.542,100
21232,netmark-experiment-size-100,61.486,100
21233,netmark-experiment-size-100,60.93,100
21234,netmark-experiment-size-100,65.734,100
21235,netmark-experiment-size-100,61.953,100
21236,netmark-experiment-size-100,68.092,100
21237,netmark-experiment-size-100,61.451,100
21238,netmark-experiment-size-100,64.219,100
21239,netmark-experiment-size-100,60.599,100
21240,netmark-experiment-size-100,52.976,100
21241,netmark-experiment-size-100,61.761,100
21242,netmark-experiment-size-100,57.322,100
21243,netmark-experiment-size-100,60.094,100
21244,netmark-experiment-size-100,51.557,100
21245,netmark-experiment-size-100,57.039,100
21246,netmark-experiment-size-100,55.451,100
21247,netmark-experiment-size-100,56.968,100
21248,netmark-experiment-size-100,76.659,100
21249,netmark-experiment-size-100,58.284,100
21250,netmark-experiment-size-100,63.274,100
21251,netmark-experiment-size-100,48.619,100
21252,netmark-experiment-size-100,61.323,100
21253,netmark-experiment-size-100,54.675,100
21254,netmark-experiment-size-100,67.427,100
21255,netmark-experiment-size-100,61.341,100
21256,netmark-experiment-size-100,55.991,100
21257,netmark-experiment-size-100,62.773,100
21258,netmark-experiment-size-100,64.437,100
21259,netmark-experiment-size-100,63.666,100
21260,netmark-experiment-size-100,69.591,100
21261,netmark-experiment-size-100,63.726,100
21262,netmark-experiment-size-100,60.588,100
21263,netmark-experiment-size-100,65.098,100
21264,netmark-experiment-size-100,63.713,100
21265,netmark-experiment-size-100,59.054,100
21266,netmark-experiment-size-100,55.749,100
21267,netmark-experiment-size-100,64.018,100
21268,netmark-experiment-size-100,60.068,100
21269,netmark-experiment-size-100,60.491,100
21270,netmark-experiment-size-100,61.681,100
21271,netmark-experiment-size-100,53.069,100
21272,netmark-experiment-size-100,70.176,100
21273,netmark-experiment-size-100,63.216,100
21274,netmark-experiment-size-100,49.631,100
21275,netmark-experiment-size-100,61.285,100
21276,netmark-experiment-size-100,59.731,100
21277,netmark-experiment-size-100,67.795,100
21278,netmark-experiment-size-100,58.764,100
21279,netmark-experiment-size-100,53.957,100
21280,netmark-experiment-size-100,66.891,100
21281,netmark-experiment-size-100,61.391,100
21282,netmark-experiment-size-100,55.549,100
21283,netmark-experiment-size-100,61.017,100
21284,netmark-experiment-size-100,61.351,100
21285,netmark-experiment-size-100,58.255,100
21286,netmark-experiment-size-100,57.006,100
21287,netmark-experiment-size-100,65.077,100
21288,netmark-experiment-size-100,60.726,100
21289,netmark-experiment-size-100,55.373,100
21290,netmark-experiment-size-100,59.019,100
21291,netmark-experiment-size-100,59.788,100
21292,netmark-experiment-size-100,60.998,100
21293,netmark-experiment-size-100,55.901,100
21294,netmark-experiment-size-100,59.103,100
21295,netmark-experiment-size-100,59.07,100
21296,netmark-experiment-size-100,59.234,100
21297,netmark-experiment-size-100,55.214,100
21298,netmark-experiment-size-100,64.413,100
21299,netmark-experiment-size-100,61.418,100
21300,netmark-experiment-size-100,59.443,100
21301,netmark-experiment-size-100,58.542,100
21302,netmark-experiment-size-100,50.695,100
21303,netmark-experiment-size-100,66.488,100
21304,netmark-experiment-size-100,63.032,100
21305,netmark-experiment-size-100,70.412,100
21306,netmark-experiment-size-100,63.619,100
21307,netmark-experiment-size-100,60.664,100
21308,netmark-experiment-size-100,56.515,100
21309,netmark-experiment-size-100,63.905,100
21310,netmark-experiment-size-100,58.471,100
21311,netmark-experiment-size-100,53.965,100
21312,netmark-experiment-size-100,71.595,100
21313,netmark-experiment-size-100,69.952,100
21314,netmark-experiment-size-100,50.653,100
21315,netmark-experiment-size-100,51.861,100
21316,netmark-experiment-size-100,69.333,100
21317,netmark-experiment-size-100,60.5,100
21318,netmark-experiment-size-100,55.658,100
21319,netmark-experiment-size-100,57.313,100
21320,netmark-experiment-size-100,64.546,100
21321,netmark-experiment-size-100,66.713,100
21322,netmark-experiment-size-100,68.237,100
21323,netmark-experiment-size-100,60.339,100
21324,netmark-experiment-size-100,68.431,100
21325,netmark-experiment-size-100,68.759,100
21326,netmark-experiment-size-100,50.908,100
21327,netmark-experiment-size-100,62.678,100
21328,netmark-experiment-size-100,55.585,100
21329,netmark-experiment-size-100,63.643,100
21330,netmark-experiment-size-100,63.382,100
21331,netmark-experiment-size-100,60.784,100
21332,netmark-experiment-size-100,56.12,100
21333,netmark-experiment-size-100,65.094,100
21334,netmark-experiment-size-100,67.921,100
21335,netmark-experiment-size-100,63.001,100
21336,netmark-experiment-size-100,57.655,100
21337,netmark-experiment-size-100,58.651,100
21338,netmark-experiment-size-100,55.776,100
21339,netmark-experiment-size-100,67.4,100
21340,netmark-experiment-size-100,59.489,100
21341,netmark-experiment-size-100,66.274,100
21342,netmark-experiment-size-100,58.184,100
21343,netmark-experiment-size-100,58.2,100
21344,netmark-experiment-size-100,57.899,100
21345,netmark-experiment-size-100,63.015,100
21346,netmark-experiment-size-100,56.591,100
21347,netmark-experiment-size-100,54.676,100
21348,netmark-experiment-size-100,62.399,100
21349,netmark-experiment-size-100,56.835,100
21350,netmark-experiment-size-100,61.751,100
21351,netmark-experiment-size-100,66.855,100
21352,netmark-experiment-size-100,68.986,100
21353,netmark-experiment-size-100,65.309,100
21354,netmark-experiment-size-100,43.747,100
21355,netmark-experiment-size-100,51.662,100
21356,netmark-experiment-size-100,53.958,100
21357,netmark-experiment-size-100,65.536,100
21358,netmark-experiment-size-100,57.608,100
21359,netmark-experiment-size-100,63.493,100
21360,netmark-experiment-size-100,65.207,100
21361,netmark-experiment-size-100,61.305,100
21362,netmark-experiment-size-100,61.683,100
21363,netmark-experiment-size-100,72.053,100
21364,netmark-experiment-size-100,55.836,100
21365,netmark-experiment-size-100,66.197,100
21366,netmark-experiment-size-100,69.25,100
21367,netmark-experiment-size-100,53.894,100
21368,netmark-experiment-size-100,57.618,100
21369,netmark-experiment-size-100,58.767,100
21370,netmark-experiment-size-100,49.719,100
21371,netmark-experiment-size-100,58.315,100
21372,netmark-experiment-size-100,63.458,100
21373,netmark-experiment-size-100,52.862,100
21374,netmark-experiment-size-100,51.281,100
21375,netmark-experiment-size-100,59.81,100
21376,netmark-experiment-size-100,64.658,100
21377,netmark-experiment-size-100,55.698,100
21378,netmark-experiment-size-100,49.863,100
21379,netmark-experiment-size-100,54.713,100
21380,netmark-experiment-size-100,60.97,100
21381,netmark-experiment-size-100,52.691,100
21382,netmark-experiment-size-100,55.871,100
21383,netmark-experiment-size-100,59.323,100
21384,netmark-experiment-size-100,62.352,100
21385,netmark-experiment-size-100,64.574,100
21386,netmark-experiment-size-100,59.212,100
21387,netmark-experiment-size-100,53.646,100
21388,netmark-experiment-size-100,59.636,100
21389,netmark-experiment-size-100,61.361,100
21390,netmark-experiment-size-100,65.979,100
21391,netmark-experiment-size-100,58.562,100
21392,netmark-experiment-size-100,51.399,100
21393,netmark-experiment-size-100,57.177,100
21394,netmark-experiment-size-100,59.891,100
21395,netmark-experiment-size-100,66.962,100
21396,netmark-experiment-size-100,59.662,100
21397,netmark-experiment-size-100,60.475,100
21398,netmark-experiment-size-100,65.592,100
21399,netmark-experiment-size-100,58.739,100
21400,netmark-experiment-size-100,54.362,100
21401,netmark-experiment-size-100,62.633,100
21402,netmark-experiment-size-100,65.345,100
21403,netmark-experiment-size-100,58.592,100
21404,netmark-experiment-size-100,67.171,100
21405,netmark-experiment-size-100,63.347,100
21406,netmark-experiment-size-100,61.027,100
21407,netmark-experiment-size-100,59.345,100
21408,netmark-experiment-size-100,58.371,100
21409,netmark-experiment-size-100,62.367,100
21410,netmark-experiment-size-100,64.765,100
21411,netmark-experiment-size-100,65.449,100
21412,netmark-experiment-size-100,61.745,100
21413,netmark-experiment-size-100,55.642,100
21414,netmark-experiment-size-100,64.071,100
21415,netmark-experiment-size-100,67.856,100
21416,netmark-experiment-size-100,62.65,100
21417,netmark-experiment-size-100,63.397,100
21418,netmark-experiment-size-100,59.645,100
21419,netmark-experiment-size-100,61.503,100
21420,netmark-experiment-size-100,65.787,100
21421,netmark-experiment-size-100,66.496,100
21422,netmark-experiment-size-100,66.712,100
21423,netmark-experiment-size-100,71.947,100
21424,netmark-experiment-size-100,66.743,100
21425,netmark-experiment-size-100,63.312,100
21426,netmark-experiment-size-100,49.551,100
21427,netmark-experiment-size-100,65.684,100
21428,netmark-experiment-size-100,67.094,100
21429,netmark-experiment-size-100,59.287,100
21430,netmark-experiment-size-100,65.417,100
21431,netmark-experiment-size-100,55.913,100
21432,netmark-experiment-size-100,52.201,100
21433,netmark-experiment-size-100,67.976,100
21434,netmark-experiment-size-100,66.619,100
21435,netmark-experiment-size-100,58.179,100
21436,netmark-experiment-size-100,58.31,100
21437,netmark-experiment-size-100,59.549,100
21438,netmark-experiment-size-100,65.485,100
21439,netmark-experiment-size-100,57.802,100
21440,netmark-experiment-size-100,59.851,100
21441,netmark-experiment-size-100,58.125,100
21442,netmark-experiment-size-100,69.072,100
21443,netmark-experiment-size-100,61.08,100
21444,netmark-experiment-size-100,55.34,100
21445,netmark-experiment-size-100,61.215,100
21446,netmark-experiment-size-100,63.444,100
21447,netmark-experiment-size-100,55.759,100
21448,netmark-experiment-size-100,55.902,100
21449,netmark-experiment-size-100,53.945,100
21450,netmark-experiment-size-100,65.906,100
21451,netmark-experiment-size-100,62.724,100
21452,netmark-experiment-size-100,60.39,100
21453,netmark-experiment-size-100,44.715,100
21454,netmark-experiment-size-100,54.727,100
21455,netmark-experiment-size-100,56.938,100
21456,netmark-experiment-size-100,59.282,100
21457,netmark-experiment-size-100,58.61,100
21458,netmark-experiment-size-100,63.465,100
21459,netmark-experiment-size-100,59.967,100
21460,netmark-experiment-size-100,67.063,100
21461,netmark-experiment-size-100,49.122,100
21462,netmark-experiment-size-100,70.945,100
21463,netmark-experiment-size-100,46.714,100
21464,netmark-experiment-size-100,56.922,100
21465,netmark-experiment-size-100,72.349,100
21466,netmark-experiment-size-100,59.514,100
21467,netmark-experiment-size-100,61.238,100
21468,netmark-experiment-size-100,61.329,100
21469,netmark-experiment-size-100,51.413,100
21470,netmark-experiment-size-100,61.881,100
21471,netmark-experiment-size-100,57.081,100
21472,netmark-experiment-size-100,56.446,100
21473,netmark-experiment-size-100,52.747,100
21474,netmark-experiment-size-100,55.704,100
21475,netmark-experiment-size-100,65.473,100
21476,netmark-experiment-size-100,52.905,100
21477,netmark-experiment-size-100,46.303,100
21478,netmark-experiment-size-100,65.385,100
21479,netmark-experiment-size-100,50.748,100
21480,netmark-experiment-size-100,60.746,100
21481,netmark-experiment-size-100,59.062,100
21482,netmark-experiment-size-100,47.466,100
21483,netmark-experiment-size-100,53.912,100
21484,netmark-experiment-size-100,52.434,100
21485,netmark-experiment-size-100,59.868,100
21486,netmark-experiment-size-100,54.388,100
21487,netmark-experiment-size-100,46.109,100
21488,netmark-experiment-size-100,55.304,100
21489,netmark-experiment-size-100,52.469,100
21490,netmark-experiment-size-100,48.522,100
21491,netmark-experiment-size-100,60.652,100
21492,netmark-experiment-size-100,52.778,100
21493,netmark-experiment-size-100,62.366,100
21494,netmark-experiment-size-100,54.691,100
21495,netmark-experiment-size-100,52.995,100
21496,netmark-experiment-size-100,63.813,100
21497,netmark-experiment-size-100,53.667,100
21498,netmark-experiment-size-100,55.459,100
21499,netmark-experiment-size-100,49.868,100
21500,netmark-experiment-size-100,62.247,100
21501,netmark-experiment-size-100,65.9,100
21502,netmark-experiment-size-100,61.236,100
21503,netmark-experiment-size-100,60.202,100
21504,netmark-experiment-size-100,55.038,100
21505,netmark-experiment-size-100,57.205,100
21506,netmark-experiment-size-100,57.582,100
21507,netmark-experiment-size-100,50.481,100
21508,netmark-experiment-size-100,60.991,100
21509,netmark-experiment-size-100,56.867,100
21510,netmark-experiment-size-100,64.32,100
21511,netmark-experiment-size-100,66.079,100
21512,netmark-experiment-size-100,56.316,100
21513,netmark-experiment-size-100,68.804,100
21514,netmark-experiment-size-100,66.562,100
21515,netmark-experiment-size-100,43.511,100
21516,netmark-experiment-size-100,54.976,100
21517,netmark-experiment-size-100,54.351,100
21518,netmark-experiment-size-100,54.345,100
21519,netmark-experiment-size-100,55.517,100
21520,netmark-experiment-size-100,62.717,100
21521,netmark-experiment-size-100,61.466,100
21522,netmark-experiment-size-100,66.17,100
21523,netmark-experiment-size-100,65.092,100
21524,netmark-experiment-size-100,62.363,100
21525,netmark-experiment-size-100,58.516,100
21526,netmark-experiment-size-100,43.906,100
21527,netmark-experiment-size-100,52.718,100
21528,netmark-experiment-size-100,52.462,100
21529,netmark-experiment-size-100,64.024,100
21530,netmark-experiment-size-100,61.714,100
21531,netmark-experiment-size-100,62.731,100
21532,netmark-experiment-size-100,66.756,100
21533,netmark-experiment-size-100,65.938,100
21534,netmark-experiment-size-100,62.745,100
21535,netmark-experiment-size-100,54.678,100
21536,netmark-experiment-size-100,51.368,100
21537,netmark-experiment-size-100,59.491,100
21538,netmark-experiment-size-100,51.876,100
21539,netmark-experiment-size-100,63.165,100
21540,netmark-experiment-size-100,64.335,100
21541,netmark-experiment-size-100,55.917,100
21542,netmark-experiment-size-100,61.986,100
21543,netmark-experiment-size-100,56.028,100
21544,netmark-experiment-size-100,58.797,100
21545,netmark-experiment-size-100,53.701,100
21546,netmark-experiment-size-100,56.361,100
21547,netmark-experiment-size-100,49.046,100
21548,netmark-experiment-size-100,53.815,100
21549,netmark-experiment-size-100,65.871,100
21550,netmark-experiment-size-100,65.39,100
21551,netmark-experiment-size-100,56.602,100
21552,netmark-experiment-size-100,54.49,100
21553,netmark-experiment-size-100,55.729,100
21554,netmark-experiment-size-100,59.518,100
21555,netmark-experiment-size-100,59.389,100
21556,netmark-experiment-size-100,51.703,100
21557,netmark-experiment-size-100,64.878,100
21558,netmark-experiment-size-100,67.625,100
21559,netmark-experiment-size-100,65.778,100
21560,netmark-experiment-size-100,57.903,100
21561,netmark-experiment-size-100,67.599,100
21562,netmark-experiment-size-100,54.436,100
21563,netmark-experiment-size-100,60.055,100
21564,netmark-experiment-size-100,72.662,100
21565,netmark-experiment-size-100,52.551,100
21566,netmark-experiment-size-100,56.713,100
21567,netmark-experiment-size-100,56.088,100
21568,netmark-experiment-size-100,57.425,100
21569,netmark-experiment-size-100,60.522,100
21570,netmark-experiment-size-100,54.12,100
21571,netmark-experiment-size-100,56.896,100
21572,netmark-experiment-size-100,59.31,100
21573,netmark-experiment-size-100,53.217,100
