,minicluster_size,mpitype,runtime,analysis,ranks
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-12,5,ompi,1.4639129638671875,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-2,5,ompi,1.4878325462341309,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-1,5,ompi,1.48698091506958,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-7,5,ompi,1.5119755268096924,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-4,5,ompi,1.4766881465911865,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-14,5,ompi,1.444671630859375,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-3,5,ompi,1.4540977478027344,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-11,5,ompi,1.487485408782959,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-8,5,ompi,1.4689385890960693,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-17,5,ompi,1.4842233657836914,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-6,5,ompi,1.485365390777588,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-19,5,ompi,1.4875833988189697,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-5,5,ompi,1.4795210361480713,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-18,5,ompi,1.469043493270874,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-13,5,ompi,1.4886562824249268,hello_usempi,280
kubernetes-8/ompi/size_5_hello_usempi/mpis-5-hello_usempi-0,5,ompi,1.5041790008544922,hello_usempi,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-15,5,ompi,1.5056099891662598,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-5,5,ompi,1.5548644065856934,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-16,5,ompi,1.4923501014709473,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-1,5,ompi,1.5118763446807861,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-2,5,ompi,1.52010178565979,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-4,5,ompi,1.5800058841705322,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-6,5,ompi,1.511185646057129,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-18,5,ompi,1.5470421314239502,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-11,5,ompi,1.4961574077606201,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-8,5,ompi,1.513606071472168,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-12,5,ompi,1.5680325031280518,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-13,5,ompi,1.6763219833374023,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-9,5,ompi,1.5287249088287354,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-0,5,ompi,1.5214786529541016,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-17,5,ompi,1.5253105163574219,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-3,5,ompi,1.5026664733886719,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-14,5,ompi,1.5064811706542969,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-7,5,ompi,1.5408859252929688,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-19,5,ompi,1.5173900127410889,ring_usempi-noaff,280
kubernetes-8/ompi/size_5_ring_usempi-noaff/mpis-5-ring_usempi-noaff-10,5,ompi,1.5492777824401855,ring_usempi-noaff,280
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-10,2,ompi,9.84651255607605,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-11,2,ompi,10.125563859939575,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-6,2,ompi,9.491338729858398,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-5,2,ompi,10.226537466049194,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-12,2,ompi,10.029247760772705,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-19,2,ompi,10.111268758773804,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-18,2,ompi,9.994853258132935,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-2,2,ompi,9.728000164031982,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-7,2,ompi,9.943918943405151,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-0,2,ompi,9.961146116256714,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-9,2,ompi,10.003302812576294,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-17,2,ompi,10.056965589523315,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-3,2,ompi,10.21815276145935,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-8,2,ompi,9.956514358520508,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-13,2,ompi,10.105213403701782,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-14,2,ompi,9.898253440856934,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-16,2,ompi,9.931020736694336,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-15,2,ompi,9.940059900283813,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-4,2,ompi,10.000540733337402,connectivity_c,112
kubernetes-8/ompi/size_2_connectivity_c/mpis-2-connectivity_c-1,2,ompi,10.12543249130249,connectivity_c,112
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-1,8,ompi,1.7659356594085693,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-4,8,ompi,1.7391564846038818,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-19,8,ompi,1.7540006637573242,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-9,8,ompi,1.8682572841644287,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-2,8,ompi,1.8603088855743408,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-17,8,ompi,1.7356677055358887,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-12,8,ompi,1.762613296508789,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-5,8,ompi,1.8097882270812988,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-10,8,ompi,1.7712430953979492,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-0,8,ompi,1.8125805854797363,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-15,8,ompi,1.792788028717041,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-14,8,ompi,1.7652826309204102,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-16,8,ompi,1.865741491317749,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-18,8,ompi,1.810072898864746,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-6,8,ompi,1.763338565826416,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-8,8,ompi,1.7938380241394043,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-11,8,ompi,1.7840325832366943,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-13,8,ompi,1.7509067058563232,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-3,8,ompi,1.7851977348327637,ring_c-noaff,448
kubernetes-8/ompi/size_8_ring_c-noaff/mpis-8-ring_c-noaff-7,8,ompi,1.738907814025879,ring_c-noaff,448
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-18,5,ompi,1.3966333866119385,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-11,5,ompi,1.3975729942321777,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-13,5,ompi,1.3903477191925049,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-14,5,ompi,1.386535406112671,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-0,5,ompi,1.3585200309753418,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-5,5,ompi,1.3970580101013184,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-6,5,ompi,1.3727662563323975,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-2,5,ompi,1.3996400833129883,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-16,5,ompi,1.376767635345459,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-19,5,ompi,1.3839607238769531,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-1,5,ompi,1.3822219371795654,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-9,5,ompi,1.3775436878204346,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-8,5,ompi,1.3492228984832764,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-15,5,ompi,1.3719522953033447,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-4,5,ompi,1.3816914558410645,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-12,5,ompi,1.3732578754425049,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-10,5,ompi,1.401277780532837,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-7,5,ompi,1.3754353523254395,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-17,5,ompi,1.3582360744476318,hello_c-noaff,280
kubernetes-8/ompi/size_5_hello_c-noaff/mpis-5-hello_c-noaff-3,5,ompi,1.3808314800262451,hello_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-19,5,ompi,1.514784812927246,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-6,5,ompi,1.649724006652832,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-14,5,ompi,1.5811691284179688,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-10,5,ompi,1.529602289199829,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-9,5,ompi,1.589350938796997,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-11,5,ompi,1.5534679889678955,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-16,5,ompi,1.5431480407714844,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-4,5,ompi,1.5371031761169434,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-2,5,ompi,1.5520617961883545,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-1,5,ompi,1.529078483581543,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-13,5,ompi,1.4996988773345947,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-8,5,ompi,1.5658819675445557,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-0,5,ompi,1.5868470668792725,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-17,5,ompi,1.5810399055480957,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-5,5,ompi,1.5010669231414795,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-3,5,ompi,1.5126597881317139,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-12,5,ompi,1.534874677658081,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-7,5,ompi,1.5328154563903809,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-15,5,ompi,1.4975290298461914,ring_c-noaff,280
kubernetes-8/ompi/size_5_ring_c-noaff/mpis-5-ring_c-noaff-18,5,ompi,1.4824368953704834,ring_c-noaff,280
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-8,4,ompi,1.3206565380096436,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-13,4,ompi,1.3103208541870117,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-1,4,ompi,1.3098719120025635,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-15,4,ompi,1.3361577987670898,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-17,4,ompi,1.3342053890228271,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-5,4,ompi,1.3388419151306152,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-3,4,ompi,1.3327345848083496,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-14,4,ompi,1.306061029434204,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-10,4,ompi,1.3264188766479492,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-9,4,ompi,1.3544766902923584,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-2,4,ompi,1.2998497486114502,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-0,4,ompi,1.3448703289031982,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-18,4,ompi,1.3386671543121338,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-6,4,ompi,1.3153843879699707,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-16,4,ompi,1.3407258987426758,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-4,4,ompi,1.3310561180114746,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-19,4,ompi,1.3571102619171143,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-7,4,ompi,1.3221328258514404,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-12,4,ompi,1.2987983226776123,hello_cxx-noaff,224
kubernetes-8/ompi/size_4_hello_cxx-noaff/mpis-4-hello_cxx-noaff-11,4,ompi,1.3509812355041504,hello_cxx-noaff,224
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-11,8,ompi,1.8661160469055176,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-14,8,ompi,1.816335916519165,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-2,8,ompi,1.828916072845459,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-9,8,ompi,1.7791485786437988,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-18,8,ompi,1.8131251335144043,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-17,8,ompi,1.8205106258392334,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-0,8,ompi,1.8509190082550049,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-7,8,ompi,1.8253395557403564,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-19,8,ompi,1.8131213188171387,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-6,8,ompi,1.8062620162963867,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-16,8,ompi,1.729473352432251,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-3,8,ompi,1.8999834060668945,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-1,8,ompi,1.8124592304229736,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-12,8,ompi,1.733271837234497,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-13,8,ompi,1.8978142738342285,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-8,8,ompi,1.8126099109649658,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-15,8,ompi,1.773789882659912,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-4,8,ompi,1.8953044414520264,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-10,8,ompi,1.7613096237182617,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_ring_mpifh-noaff/mpis-8-ring_mpifh-noaff-5,8,ompi,1.9231703281402588,ring_mpifh-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-9,8,ompi,1.5847244262695312,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-3,8,ompi,1.5662198066711426,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-14,8,ompi,1.573960781097412,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-2,8,ompi,1.5707662105560303,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-0,8,ompi,1.5388743877410889,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-5,8,ompi,1.5620059967041016,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-10,8,ompi,1.5743587017059326,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-7,8,ompi,1.5460474491119385,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-16,8,ompi,1.5458641052246094,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-8,8,ompi,1.549712896347046,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-6,8,ompi,1.577951192855835,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-12,8,ompi,1.5837583541870117,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-15,8,ompi,1.5318586826324463,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-1,8,ompi,1.5829336643218994,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-13,8,ompi,1.5631988048553467,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-18,8,ompi,1.589606761932373,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-11,8,ompi,1.5816798210144043,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-17,8,ompi,1.5768859386444092,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-19,8,ompi,1.561220407485962,hello_c-noaff,448
kubernetes-8/ompi/size_8_hello_c-noaff/mpis-8-hello_c-noaff-4,8,ompi,1.5691630840301514,hello_c-noaff,448
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-4,7,ompi,1.5329525470733643,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-0,7,ompi,1.5578434467315674,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-13,7,ompi,1.5156912803649902,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-11,7,ompi,1.5261616706848145,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-8,7,ompi,1.5307753086090088,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-16,7,ompi,1.5246574878692627,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-5,7,ompi,1.5166306495666504,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-1,7,ompi,1.5180134773254395,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-7,7,ompi,1.550002098083496,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-12,7,ompi,1.5263712406158447,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-14,7,ompi,1.5419855117797852,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-17,7,ompi,1.531923770904541,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-19,7,ompi,1.5373601913452148,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-3,7,ompi,1.5272412300109863,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-15,7,ompi,1.5142364501953125,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-9,7,ompi,1.5318384170532227,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-6,7,ompi,1.5185222625732422,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-2,7,ompi,1.5658323764801025,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-18,7,ompi,1.5368244647979736,hello_cxx,392
kubernetes-8/ompi/size_7_hello_cxx/mpis-7-hello_cxx-10,7,ompi,1.534219741821289,hello_cxx,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-12,7,ompi,1.5407397747039795,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-14,7,ompi,1.5205774307250977,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-9,7,ompi,1.5430481433868408,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-0,7,ompi,1.5289387702941895,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-1,7,ompi,1.539599895477295,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-13,7,ompi,1.558128833770752,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-16,7,ompi,1.5327155590057373,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-18,7,ompi,1.5268335342407227,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-8,7,ompi,1.5461270809173584,hello_usempi,392
kubernetes-8/ompi/size_7_hello_usempi/mpis-7-hello_usempi-11,7,ompi,1.5433568954467773,hello_usempi,392
