,experiment,name,machine_type,increment,direction,iteration,seconds,key
0,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-1,296.153,create_cluster
1,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.538,scale_up_1_to_2
2,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,34.428,scale_up_2_to_3
3,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.351,scale_up_3_to_4
4,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.527,scale_up_4_to_5
5,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.485,scale_up_5_to_6
6,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.548,scale_up_6_to_7
7,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,25.461,scale_up_7_to_8
8,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.456,scale_up_8_to_9
9,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.366,scale_up_9_to_10
10,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.559,scale_up_10_to_11
11,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.49,scale_up_11_to_12
12,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.57,scale_up_12_to_13
13,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,25.407,scale_up_13_to_14
14,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.55,scale_up_14_to_15
15,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.736,scale_up_15_to_16
16,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.378,scale_up_16_to_17
17,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.577,scale_up_17_to_18
18,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.485,scale_up_18_to_19
19,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.532,scale_up_19_to_20
20,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,34.501,scale_up_20_to_21
21,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.365,scale_up_21_to_22
22,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.552,scale_up_22_to_23
23,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.471,scale_up_23_to_24
24,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.579,scale_up_24_to_25
25,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,34.609,scale_up_25_to_26
26,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.513,scale_up_26_to_27
27,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.436,scale_up_27_to_28
28,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.515,scale_up_28_to_29
29,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.599,scale_up_29_to_30
30,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,28.612,scale_up_30_to_31
31,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.646,scale_up_31_to_32
32,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-1,31.56,scale_up_32_to_33
33,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-1,235.887,delete_cluster
34,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-2,305.649,create_cluster
35,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.598,scale_up_1_to_2
36,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.52,scale_up_2_to_3
37,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.369,scale_up_3_to_4
38,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.557,scale_up_4_to_5
39,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.549,scale_up_5_to_6
40,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.341,scale_up_6_to_7
41,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.387,scale_up_7_to_8
42,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.444,scale_up_8_to_9
43,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.741,scale_up_9_to_10
44,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.391,scale_up_10_to_11
45,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,37.711,scale_up_11_to_12
46,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.496,scale_up_12_to_13
47,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,34.687,scale_up_13_to_14
48,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.707,scale_up_14_to_15
49,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.367,scale_up_15_to_16
50,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,34.637,scale_up_16_to_17
51,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.631,scale_up_17_to_18
52,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,25.545,scale_up_18_to_19
53,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,34.547,scale_up_19_to_20
54,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.429,scale_up_20_to_21
55,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.528,scale_up_21_to_22
56,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,34.471,scale_up_22_to_23
57,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.713,scale_up_23_to_24
58,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.356,scale_up_24_to_25
59,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.591,scale_up_25_to_26
60,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.527,scale_up_26_to_27
61,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.457,scale_up_27_to_28
62,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,34.866,scale_up_28_to_29
63,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.54,scale_up_29_to_30
64,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.461,scale_up_30_to_31
65,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,31.475,scale_up_31_to_32
66,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-2,28.481,scale_up_32_to_33
67,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-2,312.193,delete_cluster
68,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-9,303.12,create_cluster
69,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.73,scale_up_1_to_2
70,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.633,scale_up_2_to_3
71,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.415,scale_up_3_to_4
72,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,40.693,scale_up_4_to_5
73,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,40.782,scale_up_5_to_6
74,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,34.6,scale_up_6_to_7
75,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,40.711,scale_up_7_to_8
76,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.658,scale_up_8_to_9
77,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.776,scale_up_9_to_10
78,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.455,scale_up_10_to_11
79,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.401,scale_up_11_to_12
80,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.424,scale_up_12_to_13
81,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.664,scale_up_13_to_14
82,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.466,scale_up_14_to_15
83,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.554,scale_up_15_to_16
84,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.63,scale_up_16_to_17
85,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.569,scale_up_17_to_18
86,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,34.611,scale_up_18_to_19
87,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.423,scale_up_19_to_20
88,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.512,scale_up_20_to_21
89,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.379,scale_up_21_to_22
90,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.726,scale_up_22_to_23
91,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.501,scale_up_23_to_24
92,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.442,scale_up_24_to_25
93,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.512,scale_up_25_to_26
94,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.453,scale_up_26_to_27
95,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.532,scale_up_27_to_28
96,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.451,scale_up_28_to_29
97,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,31.68,scale_up_29_to_30
98,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.458,scale_up_30_to_31
99,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,37.602,scale_up_31_to_32
100,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-9,28.488,scale_up_32_to_33
101,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-9,315.428,delete_cluster
102,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-3,281.617,create_cluster
103,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.498,scale_up_1_to_2
104,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.518,scale_up_2_to_3
105,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.33,scale_up_3_to_4
106,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.489,scale_up_4_to_5
107,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,31.355,scale_up_5_to_6
108,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.548,scale_up_6_to_7
109,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,31.537,scale_up_7_to_8
110,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,31.616,scale_up_8_to_9
111,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,34.583,scale_up_9_to_10
112,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.635,scale_up_10_to_11
113,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,37.743,scale_up_11_to_12
114,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.541,scale_up_12_to_13
115,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,37.557,scale_up_13_to_14
116,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.692,scale_up_14_to_15
117,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.401,scale_up_15_to_16
118,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.438,scale_up_16_to_17
119,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.577,scale_up_17_to_18
120,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.535,scale_up_18_to_19
121,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.475,scale_up_19_to_20
122,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,34.498,scale_up_20_to_21
123,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.551,scale_up_21_to_22
124,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,31.521,scale_up_22_to_23
125,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.459,scale_up_23_to_24
126,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,31.769,scale_up_24_to_25
127,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.463,scale_up_25_to_26
128,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.468,scale_up_26_to_27
129,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,25.454,scale_up_27_to_28
130,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.437,scale_up_28_to_29
131,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,34.525,scale_up_29_to_30
132,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.715,scale_up_30_to_31
133,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,28.626,scale_up_31_to_32
134,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-3,37.548,scale_up_32_to_33
135,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-3,266.412,delete_cluster
136,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-5,290.248,create_cluster
137,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.527,scale_up_1_to_2
138,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.48,scale_up_2_to_3
139,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.547,scale_up_3_to_4
140,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,38.154,scale_up_4_to_5
141,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.495,scale_up_5_to_6
142,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.654,scale_up_6_to_7
143,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.509,scale_up_7_to_8
144,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.643,scale_up_8_to_9
145,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.552,scale_up_9_to_10
146,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,46.81,scale_up_10_to_11
147,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.509,scale_up_11_to_12
148,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.706,scale_up_12_to_13
149,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.409,scale_up_13_to_14
150,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.484,scale_up_14_to_15
151,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.524,scale_up_15_to_16
152,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.616,scale_up_16_to_17
153,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.654,scale_up_17_to_18
154,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.693,scale_up_18_to_19
155,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.609,scale_up_19_to_20
156,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.546,scale_up_20_to_21
157,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.448,scale_up_21_to_22
158,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,34.499,scale_up_22_to_23
159,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.544,scale_up_23_to_24
160,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.644,scale_up_24_to_25
161,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.569,scale_up_25_to_26
162,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.502,scale_up_26_to_27
163,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.461,scale_up_27_to_28
164,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,25.312,scale_up_28_to_29
165,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.441,scale_up_29_to_30
166,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,28.563,scale_up_30_to_31
167,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.53,scale_up_31_to_32
168,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-5,31.575,scale_up_32_to_33
169,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-5,217.467,delete_cluster
170,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-8,333.968,create_cluster
171,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.468,scale_up_1_to_2
172,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.555,scale_up_2_to_3
173,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.378,scale_up_3_to_4
174,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.593,scale_up_4_to_5
175,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.433,scale_up_5_to_6
176,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.498,scale_up_6_to_7
177,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.392,scale_up_7_to_8
178,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.621,scale_up_8_to_9
179,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.544,scale_up_9_to_10
180,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.589,scale_up_10_to_11
181,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.478,scale_up_11_to_12
182,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.462,scale_up_12_to_13
183,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,34.574,scale_up_13_to_14
184,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.56,scale_up_14_to_15
185,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.438,scale_up_15_to_16
186,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.749,scale_up_16_to_17
187,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.551,scale_up_17_to_18
188,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.404,scale_up_18_to_19
189,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.626,scale_up_19_to_20
190,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.553,scale_up_20_to_21
191,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.507,scale_up_21_to_22
192,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.79,scale_up_22_to_23
193,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.486,scale_up_23_to_24
194,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,34.566,scale_up_24_to_25
195,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.495,scale_up_25_to_26
196,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,37.703,scale_up_26_to_27
197,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.392,scale_up_27_to_28
198,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.383,scale_up_28_to_29
199,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,28.452,scale_up_29_to_30
200,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,37.753,scale_up_30_to_31
201,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.595,scale_up_31_to_32
202,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-8,31.616,scale_up_32_to_33
203,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-8,226.665,delete_cluster
204,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-4,349.125,create_cluster
205,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,37.543,scale_up_1_to_2
206,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,25.357,scale_up_2_to_3
207,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,34.593,scale_up_3_to_4
208,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.475,scale_up_4_to_5
209,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,31.794,scale_up_5_to_6
210,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.496,scale_up_6_to_7
211,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.313,scale_up_7_to_8
212,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.707,scale_up_8_to_9
213,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.374,scale_up_9_to_10
214,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.417,scale_up_10_to_11
215,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.487,scale_up_11_to_12
216,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,43.889,scale_up_12_to_13
217,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,31.479,scale_up_13_to_14
218,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.476,scale_up_14_to_15
219,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.464,scale_up_15_to_16
220,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,260.728,scale_up_16_to_17
221,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,49.885,scale_up_17_to_18
222,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,40.611,scale_up_18_to_19
223,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.373,scale_up_19_to_20
224,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.497,scale_up_20_to_21
225,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,31.515,scale_up_21_to_22
226,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.737,scale_up_22_to_23
227,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,31.566,scale_up_23_to_24
228,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.434,scale_up_24_to_25
229,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.296,scale_up_25_to_26
230,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,34.761,scale_up_26_to_27
231,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.56,scale_up_27_to_28
232,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.386,scale_up_28_to_29
233,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.47,scale_up_29_to_30
234,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.405,scale_up_30_to_31
235,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.376,scale_up_31_to_32
236,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-4,28.39,scale_up_32_to_33
237,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,delete_cluster,scaling-4,275.544,delete_cluster
238,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,create_cluster,scaling-7,318.109,create_cluster
239,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,31.622,scale_up_1_to_2
240,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,32.285,scale_up_2_to_3
241,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,34.911,scale_up_3_to_4
242,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,31.601,scale_up_4_to_5
243,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,31.443,scale_up_5_to_6
244,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,34.637,scale_up_6_to_7
245,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,28.741,scale_up_7_to_8
246,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,34.621,scale_up_8_to_9
247,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,28.631,scale_up_9_to_10
248,test-scale-up-1,c2d-flux-cluster,c2d-standard-16,1,up,scaling-7,28.363,scale_up_10_to_11
